9,30,45,4,69,23,16,22,72,48,62,97,60,80,5,80,7,51,65,9,82,45,47,67,24,92,10,73,77,48,35,54,87,81,71,16,53,40,100,20,88,69,45,6,92,69,49,39,2,39,21,40,82,54,12,81,37,38,15,7,78,50,65,67,44,31,43,77,48,82,81,81,61,75,84,10,29,48,98,81,62,13,44,47,64,91,53,90,92,77,76,44,28,2,57,57,34,87,58,52
29,35,75,48,33,75,73,78,9,48,67,93,83,36,96,71,92,44,82,60,63,5,87,86,90,76,40,19,47,65,67,91,18,50,30,66,5,93,97,42,84,94,5,50,85,58,79,84,8,31,12,21,94,62,91,90,33,26,90,100,40,65,59,15,1,11,55,2,65,95,44,16,22,18,47,81,30,10,99,58,62,85,80,6,67,41,43,85,77,18,58,60,88,27,68,22,24,40,74,66
40,6,18,81,87,30,21,62,10,13,76,9,68,39,24,34,61,41,5,79,50,4,51,52,39,8,45,88,28,27,65,34,81,62,62,38,26,24,39,21,94,47,48,13,3,32,35,19,14,48,86,81,68,45,19,64,66,79,66,75,45,87,74,67,69,3,38,77,42,83,40,50,35,24,88,17,40,74,66,44,23,6,66,21,35,29,7,93,53,37,23,97,8,76,48,10,79,24,90,47
53,39,67,66,6,21,73,74,36,3,88,86,78,42,45,44,91,33,60,86,93,83,83,70,83,77,26,86,21,100,2,47,30,27,71,20,50,95,23,13,81,4,14,20,13,3,90,90,82,96,78,47,3,1,90,24,35,14,67,13,47,50,78,85,26,3,51,40,68,36,51,1,33,7,52,11,27,14,86,80,46,76,10,24,61,18,86,9,17,58,13,50,6,85,51,36,71,100,25,11
44,14,29,74,50,5,72,69,88,57,26,6,16,60,100,12,75,3,63,64,62,6,19,18,80,87,43,73,3,72,38,68,76,44,95,89,80,63,42,64,54,78,77,71,76,37,4,2,99,44,67,68,76,83,74,62,1,17,16,9,53,73,59,9,12,41,15,66,75,11,8,55,96,6,53,20,39,99,72,34,57,19,71,31,82,40,14,100,81,37,44,9,58,20,92,50,20,36,27,72
32,1,17,9,84,45,96,66,32,45,9,30,84,38,60,1,5,63,99,36,65,78,73,94,24,4,78,89,68,25,74,99,7,13,68,43,57,36,14,82,72,96,27,37,87,71,76,25,67,90,4,100,79,96,93,74,85,16,19,29,51,18,58,44,16,65,2,56,79,28,65,5,22,100,13,65,16,86,64,32,80,51,79,58,46,52,63,76,60,65,81,55,57,92,71,73,86,26,12,71
46,47,79,38,21,14,2,72,70,33,6,90,37,14,37,8,77,13,40,92,58,18,57,83,38,32,86,66,77,87,25,92,58,75,33,88,66,30,81,34,86,69,48,40,51,80,13,90,31,39,63,48,87,48,61,12,78,56,18,27,28,82,80,52,16,77,58,93,9,26,28,77,36,9,47,78,51,76,57,32,67,57,54,16,62,84,96,56,23,17,80,38,72,83,30,58,98,78,22,17
15,48,32,77,85,40,97,57,58,91,99,16,28,98,1,41,48,31,36,33,33,82,23,60,87,79,90,30,89,45,80,39,45,78,81,12,93,32,56,24,13,20,79,56,53,68,54,34,28,50,2,94,26,51,47,26,84,92,84,75,74,61,23,37,41,52,83,82,49,27,6,74,66,24,38,28,28,66,61,46,69,75,74,43,59,2,15,37,71,20,98,35,34,86,31,87,19,68,24,84
39,92,54,39,17,19,48,35,32,47,47,64,46,35,94,17,42,29,70,17,81,14,24,57,50,57,61,39,55,96,36,37,14,27,83,31,73,81,83,44,68,48,57,75,22,4,81,72,46,59,34,11,31,11,56,38,21,94,10,26,91,8,8,60,72,34,16,13,87,76,91,22,96,27,64,2,97,26,92,83,69,97,84,30,8,38,61,81,65,67,46,90,95,72,43,59,46,72,35,39
92,51,4,80,77,84,51,5,55,20,24,36,34,54,34,83,17,5,89,18,55,53,50,72,91,79,45,13,16,86,84,13,20,66,99,47,19,45,37,54,6,14,4,86,55,100,34,27,7,3,47,97,2,80,25,60,79,24,15,95,14,54,78,6,78,81,18,20,62,81,80,40,39,52,32,73,27,52,97,63,74,63,17,49,100,81,82,23,98,72,13,23,57,62,54,20,86,52,23,35
67,34,33,46,81,45,19,94,87,15,78,66,39,18,70,59,32,21,40,92,27,2,97,80,39,86,56,13,56,66,78,56,28,64,71,82,64,56,41,100,41,100,4,57,30,88,84,46,56,31,88,7,90,77,54,8,55,69,44,13,93,20,78,32,60,50,27,25,52,68,21,18,39,15,53,38,48,52,88,72,28,85,16,16,35,17,73,99,52,93,82,12,83,48,22,49,52,79,1,66
64,8,86,25,66,73,73,77,70,94,79,51,53,15,50,71,75,38,40,66,39,74,17,7,39,68,35,51,47,36,64,95,89,13,18,21,65,100,8,48,85,43,53,85,27,19,23,50,51,43,99,51,69,41,72,11,80,88,85,52,23,49,38,47,72,7,66,94,77,62,87,29,38,84,33,29,79,23,3,93,45,8,86,29,2,50,65,20,52,85,37,72,27,47,99,6,60,45,44,83
18,65,25,27,7,44,29,95,44,36,19,6,25,31,9,84,74,37,27,13,41,66,85,97,24,44,98,60,9,2,56,30,22,75,81,100,13,71,16,97,45,65,11,70,20,99,63,90,12,62,94,92,91,42,83,69,58,5,27,28,26,91,49,21,1,92,58,79,55,81,26,84,25,77,33,89,72,69,6,23,30,78,54,87,11,31,6,11,77,12,66,53,99,36,17,28,92,22,7,15
96,11,24,67,30,70,66,61,78,41,82,51,44,95,13,90,12,82,9,85,48,49,53,56,40,24,98,72,33,23,77,54,53,49,78,78,80,49,60,90,90,65,32,79,21,18,94,60,13,24,30,2,83,25,50,14,6,76,84,87,30,30,38,58,94,41,94,57,36,64,98,16,88,78,90,72,14,31,66,68,65,55,84,78,40,25,25,3,69,26,40,38,38,68,7,94,30,19,35,33
33,78,38,10,57,28,78,100,38,16,21,92,97,6,41,15,3,43,47,99,14,66,29,4,26,12,2,17,35,10,86,43,21,15,35,85,85,85,60,44,96,5,73,18,21,72,98,74,51,41,24,24,96,97,38,44,57,59,34,75,95,82,23,86,43,82,40,47,41,47,20,77,65,68,24,100,36,45,2,28,26,23,79,36,91,6,35,38,35,100,74,94,53,38,93,59,43,4,5,68
100,45,80,25,78,11,29,34,86,14,24,59,39,26,43,36,39,61,16,59,96,6,98,56,8,94,27,71,27,89,46,41,79,25,86,18,12,87,51,39,89,10,94,74,98,77,54,29,41,9,63,77,37,14,73,72,39,40,54,3,55,33,96,71,19,34,78,50,47,46,56,57,83,51,54,90,81,28,19,27,48,19,97,51,7,29,43,69,94,58,8,42,76,42,13,26,18,42,51,84
16,3,91,79,98,45,22,23,59,62,68,54,57,23,60,73,88,85,55,80,63,56,55,25,26,49,63,45,73,79,39,97,65,69,56,9,70,28,45,26,28,40,15,6,27,38,68,75,85,64,30,82,99,3,62,12,91,30,85,38,85,60,38,15,18,52,29,60,21,17,18,57,37,60,38,12,75,84,73,1,58,3,63,21,23,9,83,55,19,62,87,91,91,39,100,76,27,46,34,33
92,95,96,50,20,40,99,95,58,31,38,86,45,41,9,9,63,79,77,22,16,32,66,90,14,38,98,8,100,21,56,46,43,92,46,48,70,84,31,33,44,71,8,73,2,17,52,45,37,42,44,81,38,99,94,6,68,51,35,58,57,73,6,13,59,86,92,30,100,2,58,36,72,45,9,65,77,50,79,32,98,43,95,78,54,47,14,48,55,29,47,63,19,91,9,37,92,52,57,88
28,36,64,18,89,35,68,78,39,90,8,88,80,84,15,7,17,86,86,64,12,82,56,46,47,79,16,69,2,92,54,27,31,41,36,47,43,65,50,93,1,72,57,16,28,86,82,22,41,76,19,89,50,59,69,34,39,74,7,52,60,52,79,24,26,90,90,10,17,78,2,77,27,73,71,48,74,9,86,23,71,73,27,88,93,81,84,71,43,7,92,83,63,84,44,39,40,7,70,25
59,13,86,81,86,98,62,8,45,18,88,60,60,2,66,91,14,48,56,12,96,92,55,28,89,4,90,36,50,3,1,17,71,62,48,62,69,19,34,99,49,80,47,91,50,89,26,56,78,14,78,25,100,4,79,32,82,78,65,61,20,74,10,88,34,61,92,27,40,65,33,68,71,9,16,5,98,23,43,89,57,51,13,24,11,52,17,37,13,62,91,84,97,96,8,56,93,83,70,44
60,41,21,86,42,74,74,29,80,65,17,30,26,53,19,53,85,17,46,85,53,64,45,49,19,71,81,65,37,70,26,2,59,96,5,37,31,76,99,94,48,6,15,15,61,16,20,77,44,42,46,95,34,64,29,3,9,75,75,25,86,42,46,73,84,59,21,74,22,29,63,73,61,64,69,40,75,1,65,62,54,60,46,5,22,90,53,70,32,11,10,39,98,31,12,80,38,67,66,52
5,11,25,35,35,22,37,86,55,75,96,99,95,72,64,20,98,4,18,51,68,20,9,80,26,25,68,41,59,45,41,38,19,14,21,15,3,37,46,16,14,9,7,14,6,85,15,52,72,34,1,96,69,94,86,20,80,7,7,50,2,47,14,31,50,61,41,14,5,75,5,64,29,75,5,96,36,79,19,64,22,34,56,17,76,89,56,17,74,92,82,18,45,96,78,56,80,50,58,18
80,81,7,76,98,10,69,85,3,83,44,99,70,14,4,18,93,99,52,38,80,20,88,99,44,51,19,68,97,66,13,62,61,30,98,30,51,88,48,33,74,82,19,71,57,19,88,79,41,42,87,52,4,4,5,41,87,61,75,55,75,13,14,60,72,25,82,44,82,10,71,50,44,14,15,16,2,30,30,82,31,77,20,49,35,23,97,99,100,61,84,55,67,8,40,59,32,93,7,2
85,6,92,36,32,45,42,53,9,75,87,75,49,2,67,11,50,35,15,75,31,92,62,28,96,25,84,92,25,75,83,92,1,59,69,74,42,34,100,66,18,77,5,20,66,75,62,94,96,32,58,50,38,55,28,74,86,81,22,43,83,81,88,36,96,52,36,28,78,58,36,70,9,21,64,76,61,94,95,40,56,4,31,27,58,25,69,70,5,91,8,9,15,100,7,96,72,15,37,83
39,6,83,57,92,81,19,63,31,75,79,10,87,67,62,3,18,25,20,58,93,86,50,79,10,21,29,96,10,13,47,23,50,87,95,4,67,85,53,2,68,65,79,57,97,70,7,19,44,63,65,39,83,26,44,12,22,77,92,14,86,30,44,84,91,38,59,42,52,63,61,34,39,41,37,65,79,32,8,97,18,45,93,96,33,5,82,74,36,97,23,40,5,34,24,17,95,71,81,92
22,15,15,25,53,21,66,91,32,21,68,44,83,66,90,98,14,15,20,34,36,83,9,71,30,77,91,63,35,13,79,46,56,9,87,36,3,98,19,28,23,7,76,14,46,15,67,15,51,88,8,69,62,51,63,68,78,16,84,24,6,57,31,6,99,79,29,67,75,3,28,74,97,48,80,10,33,100,67,69,12,57,44,13,24,44,57,96,16,96,100,21,76,51,21,60,51,21,6,73
65,76,58,78,6,65,86,34,56,75,3,42,62,6,6,63,20,21,2,90,95,90,56,96,10,87,70,23,92,30,78,37,55,96,49,34,44,22,31,7,21,16,20,43,44,47,19,48,96,79,69,11,79,29,45,68,36,48,87,15,44,67,96,74,40,86,14,63,81,85,51,79,58,15,65,88,55,76,10,42,95,11,16,73,78,19,31,73,100,53,90,8,24,8,83,48,30,58,86,55
73,62,48,4,37,8,1,92,70,47,100,75,5,50,24,47,18,84,28,77,5,30,1,86,82,46,69,31,70,91,56,89,93,28,16,54,53,12,20,82,34,53,64,23,27,17,48,21,50,40,95,3,17,61,50,90,87,6,28,72,55,58,45,72,19,29,23,32,10,91,49,65,29,59,45,67,51,95,11,86,82,99,6,67,62,5,9,28,83,92,91,77,38,43,21,91,62,46,70,38
49,75,81,39,71,30,21,1,89,32,8,69,30,8,19,59,55,30,79,36,55,44,27,77,78,54,48,30,39,13,16,44,71,27,45,35,79,28,99,7,62,51,46,20,96,38,61,32,26,58,39,20,82,50,79,52,86,22,53,85,66,43,82,23,77,64,9,7,41,54,65,2,4,78,32,100,2,64,14,20,89,49,8,92,63,46,21,87,32,8,95,16,40,27,18,35,52,15,63,53
91,81,66,31,61,64,98,34,55,59,3,17,78,78,46,38,35,1,29,4,61,97,17,28,50,90,8,34,59,18,95,59,27,16,10,76,22,16,12,75,84,51,1,27,67,12,30,9,53,61,54,37,65,42,49,4,64,79,51,91,72,60,87,79,91,31,72,94,58,82,4,22,3,79,99,47,38,33,78,48,65,26,8,50,80,38,10,42,37,26,92,12,84,49,14,46,35,29,12,82
